단어,개수
셀바스AI지만,1
특성상,1
한계점도,1
분명,1
존재한다.,1
아직,5
태동기라는,1
"점,",1
우리나라보다는,1
미국,1
해외,3
형성되고,1
점이다.,1
당장,1
투자와,1
관련해서도,1
보고서도,1
찾기,1
힘든,1
실정이다.높은,1
기술력에,1
상용화에도,1
"성공했지만,",1
주가가,3
과도하게,1
부풀려졌다는,1
점도,2
위험,2
요인이다.,1
시가총액은,1
7034억원(21일,1
"기준)으로,",1
시가총액,1
순위로는,1
80위를,1
차지하고,1
주가수익비율(PER)은,1
134.63배,1
테슬라,1
PER이,1
30~40배인,1
감안할,1
지나치게,1
됐다는,1
평가다.,1
동일,1
대비해서도,1
9.38배나,1
수준이다.네이버와,1
"카카오,",1
이동통신,1
대기업들이,1
앞다퉈,1
진출하고,1
잠재적,1
요인으로,1
꼽힌다.,1
국내에서,1
앞서있다고,1
평가받는,1
곳은,1
네이버와,1
카카오다.,1
네이버는,1
2013년,1
딥러닝을,4
내놓은,1
카카오,1
역시,3
연구조직인,1
‘카카오브레인’으로,1
확장에,3
나섰다.,1
SK텔레콤·LG유플러스·KT,1
등도,2
"사물인터넷,",1
스피커,1
영위하고,5
차세대,3
먹거리로,1
삼고,1
“챗GPT의,1
등장으로,1
기업들에,1
관심이,1
"뜨거우나,",1
챗GPT의,1
기대보다,1
저조할,1
있다”며,3
“이는,1
기업들의,1
투자심리에,1
미칠,1
있다”고,2
한컴위드-셀바스AI,1
로고[한컴위드,1
제공.,4
재판매,4
금지]▲,1
한컴위드는,6
블록체인,11
보안,12
8일,4
체크업',1
등에,4
암호화,7
접목할,1
(서울=연합뉴스),4
한컴위드,3
체크업’,1
고도화한컴위드,1
NFT,4
사업에,5
도입한컴위드,1
로고(CI).,1
[제공,1
한컴위드][이코노미스트,1
정두용,1
한컴위드가,1
블록체인을,1
나선다.한컴위드는,1
밝혔다.셀바스AI는,1
보험·마이데이터,1
사업자에게,3
체크업’(Selvy,1
Checkup)에,1
한컴위드의,8
접목한다.,3
보안성이,3
강화된,3
고도화할,3
또,12
한컴위드와,4
한글과컴퓨터(한컴)가,1
한국예술문화단체총연합회(한국예총)의,1
회원,4
저작권,6
사업에도,4
활용할,2
방침이다.,2
음악·미술작품,2
콘텐츠로,6
생성하는,6
기술협력도,5
추진한다.한컴위드는,1
정보보안,3
1세대,3
▲블록체인,1
인증·보안,1
▲가상자산,1
음성인식·음성기록,1
경찰서·지자체·소방본부에,1
상용화한,3
경험이,1
올해는,3
특허청,3
특수사법경찰·대형,1
로펌,3
공급할,1
계획이다.한컴위드,1
관계자는,12
“각종,4
콘텐츠를,5
이용한,6
서비스의,6
보안이,5
날로,4
강화되고,4
"만큼,",5
양사의,6
강점을,5
살려,5
나가겠다”고,5
전했다.셀바스AI,2
"""당사의",3
특화된,4
결합됨으로써,2
양사,2
시너지가,4
제품에,5
암호화기술,1
접목블록체인,1
기회,1
발굴[이데일리,1
함정선,1
블록체인과,1
협약으로,3
"보험,",3
사업자에,2
Checkup)’에,2
보안을,1
강화한,2
고도할,1
전략이다.,1
한컴이,3
한국예술문화단체총연합회의,2
회원과,1
"음악,",3
미술작품,3
예정이다.한컴위드,2
데이터와,1
강화하고,1
말했다.한컴위드는,2
"블록체인,",2
"인증·보안,",2
가상자산,2
"경찰서,",2
"지자체,",4
소방본부에,2
토대로해,1
"특수사법경찰,",2
대형,3
등으로,4
확산하고,1
요약AI,1
접목음악·미술작품,1
추진[서울=뉴시스],1
체크업’에,1
협력한다.,1
기술협력을,1
양사간,2
기대하고,3
확산,1
[한컴위드는,1
제공]한컴위드,1
/사진=한글과컴퓨터한컴위드는,1
자사,3
체크업'에,1
해당,5
보험과,1
한글과컴퓨터가,1
NFT(대체,1
불가능,1
토큰),1
한컴과,1
한국예술문화단체총연합의,1
"""각종",1
"나가겠다""고",2
했다.셀바스AI,1
결합함으로써,2
양지윤,1
한컴위드(054920)와,1
"접목,",1
예정이다.한컴위드와,1
한국예술문화단체총연합회(이하,1
한국예총)의,1
활용한다.,1
“당사의,1
말했다.한컴위드,1
이은정,2
투비소프트(079970)는,2
10억원,1
규모,9
제11회차,1
무기명식,5
무보증,5
사모,5
전환사채에,2
전환청구권,2
행사로,2
103만927주가,1
상장한다고,1
이는,11
발행주식총수,2
1.50%다.,1
전환가액은,3
"970원,",2
상장예정일은,1
2023년,5
1월16일이다.,1
100억,2
CB,10
주고,1
투비소프트,16
받아상환받을,1
있는데,1
손해,1
감수하고,1
전환,6
선택노블엠앤비,1
홈페이지,2
캡처.,1
노블엠앤비가,4
전환사채(CB)를,1
CB로,1
교환했다.,1
노블엠앤비의,4
CB가,1
교환,2
당일,2
시세로,1
가치가,1
높았지만,1
액면가,1
교환한,2
게다가,1
노블엠앤비는,5
투비소프트의,5
CB를,8
상환받을,2
있는데도,1
곧바로,2
전환을,4
청구해,1
우려가,1
나오고,1
있다.28일,1
금융감독원,1
전자공시에,1
제,2
24회차,2
100억원어치를,4
재매각한다고,3
처분,1
대가로,1
13회차,4
받았다.,1
액면가대로,1
보면,2
상대방과,1
동일한,1
조건으로,1
것이다.24회,1
CB는,3
200억원,1
최초,2
발행된,2
물량이다.,2
발행,3
대상자는,1
최대주주인,1
노블바이오다.,1
이자율,1
0%로,1
주식,4
수익을,3
얻으려는,1
목적이,1
강했다.,1
노블바이오는,1
투자한,1
CB의,4
일부를,1
주식으로,3
"전환했지만,",1
계속,2
하락하자,1
풋옵션(매도청구권)을,1
행사해,1
100억원가량을,1
상환받았다.노블엠앤비는,1
상환한,1
소각하지,1
한동안,1
있었다.,1
경우,8
재무제표,1
상,1
부채,1
"계정에도,",1
자본,1
계정에도,1
잡히지,1
않는,1
‘유령CB’가,1
다만,2
이번에,2
재매각하면서,1
100억원이,1
부채가,1
2549원이다.,1
당일인,1
종가는,2
2725원이다.,1
전환해,2
매각한다고,1
가정하면,1
6%의,1
차익이,1
상황이었다.,1
이보다,1
2900원선에서,1
움직이고,1
있다.반면,1
받은,1
전환가는,1
959원이다.,1
957원이다.,1
매각한다면,1
손실이,1
불가피했다.,1
그럼에도,3
불구하고,1
노블엠앤비,4
상대방에게,1
넘겼다.또,1
300억원,1
매입한,3
물량을,1
제외한,1
나머지도,1
전환되지,1
"않아,",1
부담으로,1
작용하고,1
실제,3
물량이,2
아닌,3
110억원,1
규모가,1
청구됐다.,1
총수의,1
24%,1
발행된다.,1
190억원이,2
남았다.,1
전환되면,1
"1981만2304주,",1
전체,3
주식의,1
42.4%가,1
추가로,1
발행되는,1
셈이다.전환이,1
불리할,1
표면이자율은,1
"3%,",1
만기이자율은,1
5%다.,1
29일까지,1
상환을,1
요청할,1
원금의,1
103.3%를,1
투비소프트는,6
당시,1
조달,1
자금,1
전액으로,1
금융채를,1
인수해,1
대상자인,1
메리츠증권에,1
담보로,1
제공한,1
있어,3
상환이,1
100억원,1
규모의,5
청구했다.,1
신주,1
발행까지,1
2~3주가량,1
걸리는데,1
959원을,1
밑돌면,1
손실,1
높아진다.이처럼,1
상대적으로,1
불리한,1
교환을,1
하면서,1
상대방은,2
상승,1
차익을,1
얻게,1
"마노조합,",1
박모씨,1
투자조합과,1
개인들이다.,1
“투비소프트,1
청구했고,1
매각,1
시점은,1
미정”이라며,1
“경영진이,1
상환,1
대신,3
선택한,1
이유는,1
알지,1
못,1
한다”고,1
말했다.한편,1
기업용,3
소프트웨어(UI/UX),1
바이오신약,1
영위하는,1
2017년,2
연결,3
5년간,1
영업손실을,2
이어왔다.,1
초,1
내부회계관리제도,1
비적정,1
이유로,2
투자주의환기종목으로,1
지정된,2
있다.노블엠앤비는,1
"카메라,",1
블랙박스,1
적용되는,1
렌즈,1
생산하는,1
광학,1
업체다.,1
그러면서,1
"바이오사업,",1
"철강사업,",1
석산,1
광산개발,1
매년,1
김인경,1
노블엠엔비는,2
지분,2
15.28%(1042만7528주)를,1
취득키로,1
했다고,1
28일,1
취득방법은,1
전환사채권,1
청구행사다.,1
이정현,2
노블엠앤비(106520)는,1
재무구조개선을,1
투비소프트가,3
발행한,1
70억,2
원,5
전환사채,2
취득을,1
자기자본대비,3
13.09%에,1
해당한다.,5
재무구조,2
개선,2
확보를,2
제24회차,1
무이권부,2
전환사채를,1
취득,4
13.09%다.노블엠엔비는,1
240억,1
제26회차,1
일부인,1
15억,1
규모를,1
2.80%에,1
툴,4
7~9일,1
코엑스에서,4
열리는,2
'제7회,1
대한민국,2
"대전,",1
소프트웨이브,2
2022'에,1
참가한다고,1
1일,7
밝혔다.이,1
행사는,4
2016년부터,1
개최되고,1
혁신기술,1
조직위원회가,1
주최하며,1
"과학기술정보통신부,",1
"행정안전부,",1
"산업통상자원부,",1
"중소벤처기업부,",1
"교육부,",1
"보건복지부,",1
문화체육관광부가,1
후원한다.올해는,1
국내를,3
대표하는,1
참가할,1
맞아,1
IT업계의,1
만날,1
전망이다.투비소프트,1
"""이번",3
행사에서,1
UI·UX(사용자,1
인터페이스·사용자,1
경험),1
‘넥사크로,5
N,7
퀵코드,4
1분,4
체험’과,3
출입,1
‘V-PASS,3
"시연’,",3
‘QR코드,3
설문조사’,3
이벤트를,3
"마련했다""며",1
"""참여자에게",1
소정의,3
상품도,2
"계획""이라고",1
UI,3
기초부터,2
실무,1
중심,4
프로젝트,5
실습까지,2
다뤄···2023년,1
1월,4
6일까지,2
신청,1
받아[서울경제],1
‘프로젝트형,2
넥사크로,6
전문가,3
양성과정’,2
1기,1
수료식,1
강사와,1
수강생이,1
기념,2
사진을,3
촬영하고,1
3기,2
수강생은,2
28일부터,2
2023년까지,1
모집한다.국내,1
투비소프트(대표이사,3
이경찬,3
·,6
장선수)가,3
수강생을,1
모집한다.20여,1
년간,1
UI/UX,3
선두를,1
차지한,1
우수한,1
IT,3
교육을,1
널리,1
알려져,5
올해,4
처음으로,3
개설한,1
집합,1
교육인,1
프로젝트형,1
양성과정은,1
고급,2
개발자를,1
배출하려는,1
목적으로,1
개설했다.1,1
2기,1
현업에서,1
넥사크로를,3
다뤘던,1
개발자와,1
전문적으로,1
배우려는,1
"대학생,",1
IT기업,1
취업,1
희망자,1
등이,3
모여,1
전반적으로,1
이해하는,1
거쳤다.3기,1
과정은,1
▲넥사크로,1
사용법,1
▲UI,1
▲자바,1
프레임워크,1
연동,1
▲모바일,1
▲성능,1
이슈,2
▲모의,1
프로젝트로,1
구성했다.교육,1
장소는,1
"본사이며,",1
강의는,1
교육사업팀에서,1
맡는다.신청,1
기간은,1
11월,1
"6일까지이며,",1
일정은,1
16일부터,1
3월,1
17일까지,1
총,3
2개월,1
평일,1
09시부터,1
18시까지,1
5일,1
수업한다.,1
문의사항은,1
고객지원센터,1
웹사이트에서,1
확인할,4
20회,1
공공솔루션마켓서,1
‘인텔리전트,5
UX를,4
실현하기,5
"초석,",5
블록형,5
UI의,4
시작,5
퀵코드’,2
발표[사진-제20회,1
공공솔루션마켓에서,2
이우철,5
기술연구소장이,3
"‘투비소프트,",1
퀵코드’를,1
발표하고,3
있다.]국내,1
18일,2
열린,3
공공ICT,2
혁신,3
전략을,2
‘제20회,2
공공솔루션마켓’에,2
참가했다.국내,1
선두기업인,1
20여,1
년,1
공공기관과,1
"5,000여에게",1
공급했다.,1
출시한,1
N’은,1
구성을,1
돕는데,1
효과적인,1
플랫폼으로,1
평가받고,1
있다.이날,1
컨퍼런스에서,1
퀵코드(QuickCode)’을,2
발표했다.‘비욘드,1
"스크린’,",1
UX’,1
실현을,1
제작된,1
노코드(No-Code)’와,1
로코드(Low-Code),2
기술인,1
퀵코드를,1
소개하고,1
UI로,1
어플리케이션,1
구현,1
시연을,1
쉽고,1
처리할,1
설명했다.더불어,1
전시,3
부스를,2
차려,2
관람객에게,1
스마트폰,2
체험,1
마련해,2
참여자에게,3
상품을,1
제공했다.,1
5억원,1
11회차,1
51만5463주가,1
발행된다고,1
21일,2
12월7일에,1
1.12%에,1
발표사진,1
제19회,1
프리세일즈팀,1
이창현,1
책임이,1
Trend와,1
UX,1
전략’을,1
있다.[서울경제],1
참가한다.이,1
‘디지털,2
ICT,1
전략’이라는,1
주제로,1
열린다.투비소프트는,1
14시,1
20분부터,1
50분까지,1
30분,1
‘인텔리전트(Intelligent),1
UX(사용자,1
경험)를,1
블록(Block)형,1
UI(사용자,2
인터페이스)의,1
발표한다.더불어,1
N’과,1
스마트출입관리시스템,1
‘V-PASS’,1
소개할,2
◆…글로벌,1
상용소프트웨어,1
명품대전에서,1
프리세일즈,2
이형민,2
팀장이,2
'넥사크로'를,2
사진=투비소프트,1
제공◆…사진=투비소프트,1
10일,2
구로구,1
라마다서울신도림호텔,1
그랜드볼룸에서,1
상용소프트웨어(SW),1
발전을,1
'제8회,1
글로벌,10
상용SW,2
명품대전'에,1
전자신문,1
발행인상을,1
받았다고,1
14일,1
UI·UX,3
산업과,1
발전,1
공로를,1
인정받아,1
상을,1
받았으며,1
수상자로,1
기술연구소,1
부사장이,1
무대에,1
올랐다.,1
이와,3
자리에서,1
"사례,",2
IT업계,1
트렌드인,1
"동향,",1
로코드가,1
퀵코드(Quick,1
Code),1
"개념,",1
선도적인,1
나아가는,1
모습,1
소개됐다.,1
체험과,1
V-PASS,1
"시연,",1
QR코드,2
설문조사,1
이벤트도,1
이뤄졌다.,1
플랫폼의,1
시작과,1
역사와,1
"한다""면서",1
"""넥사크로",1
N이,1
시장에서,1
선전할,1
"매진하겠다""고",1
인류와,1
진화한,1
언어…AI가,1
단기간,1
따라잡기,1
쉽지,2
않아정확한,1
번역,20
위해서는,1
힘,1
필요해집단지성,1
고품질,1
언어,14
수집…수요,1
점점,1
커져이정수,1
플리토,8
24일,1
서초구,2
본사에서,2
이데일리와,1
인터뷰를,1
(사진=이데일리,1
이영훈,1
기자)[이데일리,1
정다슬,1
“지능이,1
아이라도,1
학습해야,1
똑똑해질,1
있죠.,1
마찬가지입니다.,1
학습할,1
데이터가,3
없으면,1
똑똑해지지,1
못하죠”,1
언어데이터,1
업체,1
‘플리토(300080)’의,1
이정수,1
이데일리와의,1
인터뷰에서,1
“언어,1
AI는,2
초기,1
단계”라며,1
이같이,1
AI스피커나,1
"AI번역,",1
광학문자판독기술(OCR),1
언어데이터를,2
서비스가,3
상용화되고,1
“인간으로,1
이제,1
말문이,1
상황”이라는,1
“이제,1
질이,1
좋고,1
단계에,1
들어섰다”고,1
했다.인류와,1
진화해온,1
언어체계를,1
아무리,1
똑똑하다고,1
한들,1
단기간에,1
따라잡기는,1
않다.,1
번역을,8
위해선,1
사람이,1
꼭,1
필요하다.,1
일례로,1
메뉴판,9
들었다.,1
제주도의,1
음식인,1
‘몸국’을,1
기계번역을,1
하면,1
‘body,1
soup’라고,1
번역된다.,1
기계번역의,1
‘오류’를,1
일일이,1
수정하고,1
외국인이,1
몸국이,1
무엇인지,1
이해할,1
‘gulfweed,1
soup’로,1
것은,1
인간이,1
집단지성의,1
힘이다.,1
일본의,1
선술집,1
메뉴판(왼쪽)을,1
번역한,2
것.,1
타사의,1
실시간,2
자동,1
번역기(가운데)와,1
플리토의,4
번역서비스를,1
메뉴판(오른쪽).,1
플리토는,12
AI번역에,1
그치지,1
링귀스트의,1
검수과정을,1
제공하는‘메뉴판,1
서비스’도,1
음식점,2
운영자가,1
‘메뉴,2
번역’,2
애플리케이션을,1
다운받아,1
찍어,1
"올리면,",1
다국어로,1
이미지를,2
볼,1
QR,2
코드를,1
손님은,1
QR코드를,1
촬영해,2
"영어,",3
"일본어,",2
중국어,3
번역된,3
보고,2
주문을,1
서비스는,3
실시간으로,3
제공돼,1
메뉴,3
변경이,1
이뤄지면,1
반영한,1
(사진=플리토,1
제공)플리토는,1
‘아케이드’를,1
일을,1
단시간에,1
구현해낼,1
유저가,1
플리토가,6
언어와,1
관련된,6
미션을,1
수행한다.,1
미션은,1
번역부터,1
문맥에,1
맞는,1
문장,2
"만들기,",1
"읽기,",1
사진에,1
담긴,2
글을,1
쓰기,1
다양하다.,1
현금화할,1
포인트를,1
보상으로,1
준다.,1
교차,1
체크한,1
고품질의,3
수집해,1
힘이,1
경쟁력이다.이,1
“구글,1
"번역,",4
네이버,1
파파고,1
글로벌·대기업,1
무료,1
나오면서,1
염려하는,1
목소리가,1
"있는데,",1
이들,3
기업은,1
경쟁사가,1
협력사”라면서,1
“최근,1
확인되며,1
플레이어들이,1
참가하는,1
상황”이라고,1
설명했다.그는,1
“회사,1
창립했던,1
2012년부터,1
2016년까지는,1
사실상,1
버티기였다.,1
판매한다고,1
했을,1
비웃던,1
이도,1
있었다”고,1
회고했다.,1
지금은,1
정,1
반대다.,1
‘인간답게’,1
말하려고,1
할수록,1
사투리나,1
네이티브,1
스피커가,1
발음,1
필요해질,1
수밖에,1
없다.,1
상반기만,1
판매로,1
49억원의,1
올렸다.,1
2분기는,1
흑자,3
전환했다.,1
기울이는,1
전문번역이다.,1
오면,1
번역가라는,1
직업부터,1
사라질,1
것이라는,1
나왔지만,1
역설적으로,1
언어AI,1
개화하기,1
시작한,1
2018년부터,1
전문번역,8
뛰어들었다.,1
40여,1
인하우스,1
번역가와,1
일하고,1
"소설,",2
만화,1
감성을,1
건드리는,1
영역을,2
대체하기는,1
어려울,1
봤기,1
때문이다.,1
MTPE(기계번역,1
사후교정)이나,1
반복되는,1
고유명사,1
"통일,",1
맞춤법,1
검수,1
번역작업이,1
효율적으로,1
이뤄질,1
개발하고,1
있다.이,1
“언어는,1
고귀한,1
것이고,1
번역은,3
창작의,1
영역”이라며,1
“그,1
고귀함을,1
존중하며,1
사람들이,1
기여하고,1
싶다”고,1
요약언어,1
데이터·전문번역,1
고른,1
성장[서울=뉴시스],1
2분기,2
실적을,1
12일,1
공시를,1
연결재무제표,1
45억,1
"원,",1
영업이익,1
10억,1
원으로,1
전환에,1
성공했다고,1
밝혔다.이는,1
전년,1
동기,1
매출액이,1
216.0%,1
증가한,1
수치로,1
영업이익률도,1
21.8%로,1
분기,1
최대치다.플리토는,1
집단지성,1
"아케이드,",1
다국어,11
제공해,3
데이터의,2
"요청,",1
"보상,",1
생산의,1
기본,1
구조에,1
"수집,",1
"검수,",1
분류,1
저장으로,1
이어지는,1
"기반으로,",1
없는,1
최신,1
판매하는,1
유일의,1
초부터는,1
공격적인,2
마케팅,1
활동을,2
활성,1
사용자,1
수가,1
1분기,1
125%,1
증가했다.특히,1
대상,3
비즈니스의,1
가시적인,1
성과를,1
거뒀다.,1
다수의,2
코퍼스(언어쌍),1
판매,5
계약을,2
연이어,3
수주하는,1
속도를,1
붙이고,1
업계,5
통용되는,1
단어들을,1
학습시켜,1
고객사,2
맞춤식으로,1
‘기업,2
특화,3
API’를,1
유수,1
대기업,1
스타트업에,1
"납품했고,",1
팬데믹,1
현지화를,1
준비하는,1
기업들을,1
영업에,3
있다.플리토의,1
주력사업,1
하나인,4
견인했다.,1
전문번역실은,1
말부터,1
분야별,1
전문번역가,1
집중한,1
결과,4
고객사를,1
기관,2
프로젝트를,1
다수,1
수주했다.,1
웹툰,1
웹,1
게임,1
급성장,1
전문번역실의,1
나가겠다는,1
제주관광공사의,2
사업’에,1
참여하고,1
국제,4
행사,1
등과,1
중이다.이정수,1
“통합,1
플랫폼과,1
API,1
"공급,",1
비즈니스,3
고르게,1
성장했다는,1
점이,1
달성의,1
본질적인,1
성과”라며,1
“앞으로도,3
수십조,1
성장이,1
예측되는,1
수요에,1
선제적으로,1
대응해,1
선도,1
발돋움해,1
나갈,1
요약다국어,1
'플리토,1
엔터프라이즈'기업용,1
"최다,",1
37개,2
지원사용,1
편의성·관리,1
효율성·보안성…고객,1
현지화,2
서비스[서울=뉴시스],1
고객을,1
‘플리토,5
엔터프라이즈’를,2
출시했다.‘플리토,1
엔터프라이즈’는,3
제품과,3
현지화로,1
지속적인,1
작업이,1
기관에,1
최적화된,2
플랫폼이다.,1
"중국어,",1
일본어,1
언어뿐만,1
"인도네시아어,",1
"베트남어,",1
"헝가리어,",1
스와힐리어,1
최다,1
수인,1
지원한다.대부분의,1
"계약서,",1
문서,1
중요,1
문서들을,1
이메일로,1
주고받아,1
보안에,1
취약할,1
"있고,",3
병행,1
시,5
현황,1
히스토리의,1
관리도,1
어렵다.,1
고객사별,2
‘대시보드’를,1
▲번역,2
요청,2
▲견적,1
확인,2
결과물,1
수령,1
▲지난,1
프로젝트의,1
상에서,2
번에,1
희망하는,3
언어쌍과,1
희망,1
"완료일,",1
상세,1
요청사항,1
기재할,1
프로젝트별,1
맞춤식,1
가이드라인에,1
따른,1
있다.특히,1
고유의,1
접속,1
링크와,1
계정을,1
파일,1
유출,1
방지를,1
워터마크,1
삽입,1
추가해,1
필수적인,1
보안성을,1
강화했다.,1
오랜,1
경험과,2
노하우를,1
편의성과,1
업무,1
극대화한,1
인터페이스)를,1
제공한다.이정수,2
“기존,1
LMS(현지화,1
시스템)의,1
사용성과,1
출시하게,1
됐다”며,3
“플리토는,1
앞으로도,3
"엔터프라이즈’,",1
API’,1
고객사의,1
성공을,1
돕는,4
품질의,1
"요약제주관광공사,",1
도내,1
지원플리토의,1
높게,1
평가[서울=뉴시스],1
제작,2
지원한다고,1
26일,2
밝혔다.도내,1
관광음식점,2
우수관광사업체를,1
메뉴판의,1
"간체,",1
번체,1
촬영만으로,1
설정,1
언어에,1
외국어의,1
메뉴판을,1
보여주는,1
방식이다.음식,1
메뉴의,1
일반,2
번역과는,1
고유한,1
메뉴명과,1
"재료명,",1
현지,1
식문화,1
번역에,1
반영돼야,1
까다로운,1
작업이다.,1
그런,1
기업들이,1
"경우,",1
이미지의,1
OCR,1
"오류,",1
부정확하거나,1
잘못된,1
완성도에,1
미흡한,1
수준이다.,1
▲번역가가,1
검수한,1
▲전용,1
앱과,1
편의성,1
▲메뉴별로,1
조회,1
이미지,1
음식점에서,1
앱에,1
올리고,1
외국어들을,1
"선택하면,",1
플리토에서,1
1차,1
2차,1
번역가,1
검수를,1
정확하게,1
페이지를,1
QR코드로,1
제주관광공사와의,1
관광명소,1
제주를,1
방문하는,1
외국인들께,1
완벽하게,1
메뉴들을,1
선보일,1
"기쁘다""며",1
"""앞으로도",2
기업들과의,1
긴밀한,1
관광산업,1
활성화,1
노력을,1
지원해,1
말했다.디지털,1
제작을,1
제주도,1
우수관광사업체는,1
제주관광공사,1
공지사항을,1
참고해,1
8월,2
11일까지,1
신청할,1
플리토(300080)는,2
IT기업과,1
22억,1
코퍼스,1
11일,1
"공시했다,",1
매출액,2
22.57%에,1
해당하며,1
계약기간은,3
11월8일까지다.,1
◇위드텍=56억원,1
반도체,1
모니터링,1
장비,1
계약.◇메가스터디=45억원,1
자기주식,1
결정.◇플리토=국립국어원에,1
25억원,2
학습용,5
계약.,1
김보겸,1
국립국어원과,4
‘코퍼스’,1
공급계약을,6
맺었다고,2
확정,1
계약금액은,2
25억500만원으로,1
매출액의,1
25.36%에,3
2월26일까지다.,3
25억5000만원,2
매출액대비,1
해당하는,3
규모다.계약기간은,1
6월27일부터,1
내년,2
류병화,1
상장사,1
공시했다.계약금은,1
매출의,1
25.36%,1
규모다.,1
[헤럴드경제=증권부],2
데이터(코퍼스;Corpus),1
공시했다.계약금액은,2
25억5000만원으로,1
규모이다.계약기간은,2
26일까지다.,1
10월,5
온·오프라인,1
개최'뷰노메드,1
딥카스',2
운영화면,5
예시,2
/,3
사진,3
제공=뷰노뷰노는,3
내달,1
의료진,1
신속대응시스템(RRS),1
간호사,2
심포지엄을,1
개최한다고,1
신속대응시스템,3
사례,1
‘뷰노메드,7
딥카스’의,1
임상,2
경험,1
소개한다.뷰노,1
“대한중환자의학회,1
연구회와,1
신속대응시스템에,1
이해를,1
높이기,1
행사를,1
기획했다”며,1
“신속대응팀,1
뷰노메드,23
딥카스,4
패혈증,1
의심환자,1
대처,1
과정(프로토콜),1
‘신속대응시스템의,1
이해’와,1
‘신속대응팀과,1
환자,13
안전’,1
2개,1
부분(세션)으로,1
나눠,1
진행된다.,2
홍상범,1
서울아산병원,2
호흡기내과,1
교수(대한중환자의학회,1
신속대응시스템연구회,1
회장)와,1
이동현,1
동아대병원,1
중환자의학과,1
교수가,1
발표를,1
인하대병원과,1
고려대,1
"안산병원,",1
"동아대병원,",1
신속대응팀,1
간호사의,2
발표도,1
이어진다.,1
딥카스는,3
심정지,11
의료기기다.,6
한국보건의료연구원으로부터,1
선진입,3
의료기술,2
지정돼,1
비급여,6
진입했다.,2
일반병동,5
입원,8
환자의,18
전자의무기록에서,1
맥박,1
호흡,1
체온,1
4가지,1
활력,2
징후(바이탈,1
사인)를,1
수집한,1
뒤,1
의료진에게,2
24시간,4
위험도를,1
알려준다.,1
이예하,8
뷰노,14
운영을,1
역할,1
소개하기,1
마련했다”며,1
사례를,2
알리겠다”고,1
5종,1
소개뷰노가,1
학회에서,1
전시하는,1
제품들,1
대한영상의학회가,1
주최하는,1
제78회,1
대한영상의학회,1
학술대회(KCR,1
2022)에서,1
5종을,1
소개한다고,1
15일,1
KCR,1
2022는,1
제20회,1
아시아·오세아니아,1
영상의학,2
학술대회(AOCR,1
2022)와,1
개최된다.,1
20일부터,1
24일까지,1
뷰노는,24
전시를,1
5개,1
"본에이지,",1
흉부CT,1
"AI,",1
체스트,1
"엑스레이,",1
"딥브레인,",1
딥ASR,1
작업절차(워크플로우)를,1
판독의,1
정확도와,1
효율성을,1
높인다는,1
설명이다.,4
전시에서,1
의료기기인,1
본에이지의,1
개선(업데이트),1
내역을,1
알린다.,1
딥브레인의,2
요양급여,1
지정,1
사례도,1
소개한다.,1
국내뿐,1
아시아와,1
오세아니아,1
고객과의,2
회의를,1
장점을,1
알린다는,1
심포지엄에서는,1
퇴행성,1
뇌질환,1
진단에,4
공유한다.,1
심포지엄은,1
12시30분부터,1
6월,1
뷰노와,1
연합체(얼라이언스)를,1
구성한,1
SK,1
C&C와,1
딥노이드도,1
참여한다.이예하,1
“회사의,1
한편,2
국내외,1
잠재,1
접점을,1
넓혀,1
성과,1
창출을,1
가속화하겠다”고,1
김용식,1
퍼즐에이아이,2
대표(왼쪽에서,2
번째)와,1
세,1
번째)가,1
2일,4
의료음성,12
전략적,5
제휴,1
맺고,1
촬영을,1
2022.09.02.,1
[뷰노,2
금지],3
김잔디,2
퍼즐에이아이와,4
협력하는,1
제휴를,4
2018년,2
퍼즐에이아이는,1
의료진의,5
의무기록으로,2
저장하는,2
솔루션인,2
보이스이엠알(VoiceEMR),1
협약에,2
인식·판독해,1
문서화하는,1
'뷰노메드,6
딥ASR',1
유·무형,1
자산을,1
퍼즐에이아이에,2
양도할,2
단,1
특허권은,2
뷰노가,3
지속해서,1
"보유하고,",1
퍼즐에이아이에게,1
특허권에,2
전용실시권을,2
설정하기로,2
양수도,2
연구개발은,2
퍼즐에이아이가,2
전담하고,1
전문성을,1
제휴함으로써,1
점유율을,2
특허권,2
실시료와,1
수수료,1
확보할,1
매출에서,1
차지하는,1
비중이,1
쪽으로,1
연구개발,4
역량을,4
"""퍼즐에이아이와의",1
사업의,3
내는,1
의료영상과,1
생체신호,4
주력사업에,1
"됐다""며",1
전략적인,1
경영,1
적극적으로,1
"추진하겠다""고",1
jandi@yna.co.kr,2
딥ASR’을,1
유·무형자산을,1
갖고,1
보유한다.,1
퍼즐에이아이에는,1
전담할,1
집중한다는,1
계획이다.퍼즐에이아이는,1
의료환경,1
개선과,1
의료서비스,1
질을,1
선보였다.,1
제품으로는,1
‘보이스이엠알’과,1
전용,1
‘보이스이엔알’,1
있다.뷰노는,3
퍼즐에이아이와의,1
"높이고,",2
실시료,1
제품판매수수료,1
제고할,1
기반을,2
마련했다고,1
의료영상,1
사업부문을,1
지속,1
"강화하고,",1
하반기,1
진입한,2
딥카스’를,2
필두로,1
사업부문에,1
계획이다.이예하,1
사업적,1
시너지,1
높여,1
추구할,1
"“의료영상,",1
중요한,1
마련했다”고,1
