단어,개수
맺었다.,2
<,1
사진제공=,1
현황(2004~2022년),2
>이에,1
있다.한편,1
들어,3
라이선스(소프트웨어사용권),2
판매가,3
급증하면서,1
증가가,1
예상된다고,1
분석된다.투비소프트,1
"""업계",1
200억원을,4
"""지난해",1
430억원,2
150억원을,1
누적매출,1
출시한'넥사크로,1
N'은,1
만들고,1
지원한다.,2
UX도,1
실제로,3
계약했고,1
"맺었다.한편,",1
'클라우드,1
서비스'를,1
실적,2
늘어난,1
분석했다.투비소프트,1
계약했다.,1
맺었다.업계,1
기대했다.,1
매출은,2
150억원에,1
달했다.,1
2000억원을,1
웹환경에,3
잇달아,2
NUI를,1
NUI는,1
뜻한다.,1
내년부터,1
늘어날,1
기대다.,1
UI·UX,1
"라이선스,",1
매출만,1
달성,1
N',1
눈길,1
따라투비소프트,2
분석된다.,1
내놓았다.,1
20년,1
사측,1
“특히,1
계획”이라며,1
“,1
기대된다”라고,1
언급했다.,1
#투비소프트,1
#디지털전환사업,1
#소프트웨어사용권,1
#넥사크로N,1
이뤄[서울경제],1
투비소프트(079970)(대표,1
이경찬?장선수)가,1
기초부터,3
실무,3
프로젝트,6
실습까지,3
다뤄이미지=투비소프트,1
(서울=뉴스1),2
장도민,2
'프로젝트형,1
전문가,3
양성과정',1
5기,3
수강생을,3
모집한다고,2
양성과정은,3
플랫폼을,7
전문적으로,3
다뤄,3
고급,3
개발자를,3
배출하려는,3
개설했다.,1
주요,22
과정은,3
△넥사크로,1
사용법,3
△UI,1
공통,3
△자바,1
프레임워크,3
연동,3
△모바일,1
△성능·개발,1
이슈,4
△모의,1
수행이다.,3
모의,3
프로젝트는,3
양성과정,3
핵심으로,3
수료식,3
각자,3
웹페이지를,3
발표한다.,1
현장,1
집합,3
교육으로,3
본사에서,3
"진행하며,",1
개발자,3
출신,3
강사진이,3
강의한다.,1
신청,2
기간은,4
7월3일부터,1
"8월6일까지며,",1
일정은,3
8월16일부터,1
10월19일까지,1
2개월,3
평일,3
오전,10
9시부터,2
6시까지,1
주,3
5일로,3
진행한다.,3
사항은,1
교육팀에서,3
받는다.,3
[이코노미스트,1
범위는,1
어디까지일까.,1
스포츠와,1
문화,3
영향을,3
미치고,1
2022,1
카타르,1
월드컵에서,1
‘반자동,1
오프사이드,1
기술(SAOT)’도,1
AI기술이었고,1
경기,1
내용보다,1
화젯거리였다.골프,1
연습도,1
기술의,6
발달과,1
변했다.,1
골프연습장은,1
스윙,1
영상을,7
AI로,4
분석해서,2
부위에,1
관절마다,1
나타난다.,2
이전에는,1
보고,2
폼이,1
부드러운지,1
"아닌지,",1
프로골퍼처럼,1
시원하게,1
클럽을,1
휘두르는지,1
살펴봤다면,1
요즘은,1
부위마다,1
관절,1
꺾임과,1
구분,1
동작을,3
살펴볼,1
있다.골프에,1
쓰인,1
오픈포즈,1
기반이다.,1
오픈,1
포즈는,1
부위를,1
데이터로,1
보여주면,1
형상과,1
움직임을,1
예측하는,1
기술이다.최근,1
오픈포즈를,1
고도화한,1
모델을,1
이용해,3
‘AI,3
안무,3
기술’에,1
활용하고,2
원본댄스와,2
커버댄스,2
유사도를,2
분석하고,3
수치화한다.,1
"테면,",1
아이돌이,1
춘,2
팬이,1
커버댄스를,1
비교하면,1
동작별로,1
일치율이,1
수치가,2
높으면,2
높을수록,2
유사도가,1
것이다.이,1
댄스,3
클럽메타,3
앱에서,1
앱에,2
숏폼을,1
올리면,2
알려주고,1
혜택도,1
챌린지가,1
열려,1
원본댄스를,2
베스트,1
퍼포머로,1
뽑힐,1
보상도,1
받을,6
유사도는,1
수치로,1
나타낸다.,1
똑같이,1
췄다고,1
앱,3
2.0은,1
출시할,2
예정다.,1
객체·제스처·포즈,1
더욱더,2
된,1
동작,1
분석을,3
세밀하게,1
측정할,1
계획이다.또,1
얼굴,4
인식과,2
보이스오버,1
기능을,5
더해,2
게이밍,1
요소를,1
해,2
만족도를,2
"높이고,",1
안드로이드,1
버전,1
사용성을,1
개선하고,1
IOS,1
버전도,1
내놓아,1
사용자층을,1
넓힐,1
◆…사진=투비소프트,1
이커머스,2
통합,7
'투비몰,1
SaaS,1
플랫폼',1
8일,7
투비몰은,2
2017년,1
신성장,1
동력으로,1
추진했던,1
동대문,1
e커머스,1
결과물인,1
토대로,4
전개한,1
쇼핑몰,1
사업이다.,1
20년간,1
이어온,1
UI/UX플랫폼,1
'넥사크로'를,1
추진됐다.,1
연,1
투비몰을,1
소개하면서,1
진출,12
맞춤형,1
커머스로,1
고객사에,1
맞춰,2
설계를,1
업종과,1
규모에,2
설계와,2
"구축,",1
향후,6
확장까지,1
고려한,1
"독립몰·입점몰·오픈몰,",1
B2C·B2B,1
관계없이,1
환경을,1
제공한다는,1
게,6
회사측,1
설명이다.,1
"""고객",1
상황과,1
요구에,1
"아마존웹서비스(AWS),",1
오라클,1
클라우드(OCI),1
플랫폼에,1
얽매이지,1
독립적으로,1
구축할,2
있으며,2
대응하는,2
보안책도,1
"마련했다""면서",1
"""최근",1
급격하게,1
성장하고,2
라이브,1
커머스,1
대응하고자,1
기능도,1
특화,4
추가해,3
실시간,5
스트리밍으로,1
양방향,1
커뮤니케이션과,1
상품을,1
구매할,1
방송,1
종료,1
VOD(Video,1
On,1
Demand)를,1
"제공한다""고",1
다뤄UI/UX,1
‘프로젝트형,2
양성과정’,2
모집한다.지난해,2
6월부터,2
시작한,2
넥사크로플랫폼을,2
개설했다.현장,2
"실시하며,",2
강의한다.5기,2
▲넥사크로,2
▲UI,2
▲자바,2
▲모바일,2
▲성능·개발,1
▲모의,2
발표한다.신청,2
3일부터,2
8월,7
"6일까지며,",2
16일부터,2
10월,2
19일까지,2
18시까지,2
문의사항은,2
경험·환경(UI/UX),1
방문객과,1
접견,1
담당자의,1
고충을,1
개선한,1
스마트,7
출입,4
관리,5
'V-PASS'를,1
선보였다고,1
5일,3
밝혔다.이,2
앱을,6
설치하면,1
관람객이,1
출입하는,1
편의를,1
돕고,1
청사,1
보안도,1
맡는다.,1
통제를,1
효과적으로,1
서비스다.이,1
시스템은,1
넥사크로를,1
"하며,",1
네이버,2
보안,7
시스템에,1
저장하고,1
스마트폰을,1
열쇠처럼,1
사용한다.노출을,1
꺼려하는,1
방문객의,3
정보를,6
보호하고,1
절차를,7
간소화해,1
높인,2
시스템이다.,1
넥사크로와,1
V-PASS를,1
모두,3
사용한다면,1
체계적으로,1
관리할,3
있다.사용,1
방법은,1
방문객이,1
방문을,1
신청하면,1
담당자가,1
승인,17
'QR,1
방식,1
출입증'을,1
발급한다.,1
방문객은,3
확인하고,1
약속,1
장소로,1
찾아갈,1
더불어,1
수준을,2
높이기,4
암호화된,1
일회용비밀번호(OTP),1
값을,1
포함한,2
동적,1
QR코드를,1
"스크린샷,",1
"카메라,",1
동영상,1
촬영,3
이용한,6
QR,2
코드,1
값의,1
유출과,1
재사용을,1
방지한다.2021년,1
한국인터넷진흥원에서,1
클라우드서비스,1
보안인증서(CSAP)를,1
"획득,",1
과학기술정보통신부에서,1
디지털서비스로,1
선정됐다.,3
이윤정,1
공공의료·보건기관과,1
업무시스템,2
개선,2
계약을,6
체결했다고,6
2일,1
밝혔다.(사진=투비소프트)의료·보건,1
사회보장제도를,1
담당하는,1
건강보험심사평가원은,1
대내·외,1
개선을,1
N’을,1
도입한다.공공,1
·보건,1
업무시스템은,2
수행기관,1
내부,1
처리와,1
정책,2
변경사항을,1
실시간으로,3
반영해,1
대국민서비스를,1
해야,1
시스템이,1
복잡하고,1
난이도가,1
환경에서,1
운영해야,1
함에,1
도입해,1
직관적이고,1
처리하게,1
됐다.넥사크로,1
내놓은,1
최신,4
퀵코드를,1
사용해,1
있다.투비소프트,1
“공공,1
보건,1
국민건강관리와,1
직결된,1
시스템으로,1
간편하고,1
구성하는지가,1
중요하다”며,3
“넥사크로,1
장점이,2
사업에,2
유용할,1
다뤄[서울경제],1
장선수)가,1
▲성능,1
09시부터,1
尹,1
대통령,2
베트남,10
순방,1
경제사절단,3
활동,1
시작베트남,1
기회,1
모색[이데일리,1
한-베,1
무역상담회에,2
참가한,1
플리토.,2
이정수,7
대표(왼쪽,1
가운데)가,1
바이어들과,1
있다.한-베트남,1
무역상담회,1
에참가한,1
왼쪽,1
아래가,1
대표다.인공지능,1
플리토(300080)(대표,1
이정수)가,2
한-베트남,1
참석하여,2
협력,1
방안,1
모색에,1
나섰다.베트남은,1
1992년,1
국교,1
정상화,1
꾸준히,5
교역액이,1
증가하여,1
지난해에는,1
"중국,",1
미국에,2
우리나라,1
3대,1
교역국으로,1
부상했다.,1
순방은,1
윤석열,2
취임,1
아세안(ASEAN),1
국가,4
양자,1
"방문으로,",1
플리토는,8
순방에,2
동행하는,2
205개,1
사,1
하나로,2
참여했다.이번,1
무역상담회에서,1
경쟁력을,4
바탕으로,7
"개발,",1
버츄얼,1
어시스턴트,1
비즈니스,3
상담을,1
진행했다.,1
"특히,",1
최대,17
빈,2
그룹(Vin,2
group)과의,1
성과와,1
국립국어원,1
‘한국어-외국어,2
병렬,3
말뭉치,2
사업’에,2
연속,4
선정될,1
정도의,1
경쟁력에,1
플리토,20
부스의,1
사전,3
예약이,1
마감될,1
정도로,1
기업들의,2
주목을,1
받았다.한편,1
양국,1
정상,1
500개,1
사가,1
참여하는,1
‘한-베트남,1
포럼’,1
공식,6
일정에,2
"사업,",1
업무협약,6
체결,1
방안을,1
논의했다.,2
플리토가,6
대통령의,1
참석을,1
계기로,2
기업들과의,1
집중적으로,1
논의할,1
계획이라고,1
'한-베트남,2
무역상담회'와,1
포럼',1
참석해,1
관계자를,1
만난다.플리토는,1
민간기업인,1
group)과,1
학습에,3
동남아시아,2
지역,9
구축하고,2
국립국어원의,1
베트남어를,1
비롯한,1
"태국어,",1
필리핀,1
"타갈로그어,",1
인도,1
힌디어,1
8개,1
언어의,3
말뭉치(코퍼스),1
구축을,1
주도해,1
왔다.플리토는,1
엔진과,3
백화점과,1
유명,2
"식당,",1
"제주관광공사,",1
국립한글박물관,3
지자체와,1
박물관에서도,1
도입한,2
‘플리토,5
플레이스’,3
공간,2
번역,30
베트남에서도,1
시작했다.,3
하노이,1
최고,4
식당인,1
‘꽌안응온(Quan,1
An,1
Ngon)’과,1
미슐랭,2
가이드,1
빕,1
구르망에,1
선정된,2
‘쏘이꼼(Xoi,1
Com)’에서,1
도입했다.,2
편의성과,6
우수한,2
품질이,1
호평을,1
받아,1
지속,2
플레이스,1
활성화를,1
OCR(광학문자인식),1
학습과,1
다국어,14
"번역,",1
챗봇,3
인공지능에,2
구축한다는,1
계획이다.플리토,1
"""학습할",1
수가,2
상대적으로,1
부족한,2
저자원,1
언어에,1
기업의,4
놀랄,1
커지고,2
"""플리토만의",1
플랫폼과,1
전문성을,8
앞으로도,1
"""이를",1
성능,6
향상에,2
필수인,1
구축하는,1
집중할,1
외국인,4
관광객,2
증가,3
영향챗GPT,1
"연동,",1
메뉴,15
설명,3
추가[이데일리,1
김국배,1
업체,5
플리토(300080)는,4
5월,6
조회수가,1
500만회를,1
돌파했다고,2
영향이다.백화점,1
‘더현대,2
서울’과,2
통인,1
"시장,",1
제주도,2
200여,2
개,4
매장,3
도입된,1
번역은,6
QR코드,4
촬영만으로,2
손쉽게,2
다국어로,2
번역된,1
메뉴를,2
본인,4
스마트폰의,1
설정,1
언어와,2
동일한,2
언어로,3
메뉴판을,4
읽을,2
편리하다.,1
별도,2
설치할,3
필요도,1
없다.(사진=플리토)메뉴판,1
음식명뿐만,2
식재료와,2
조리법,2
고유의,2
식문화가,1
담겨,1
고난도,2
작업에,1
속한다.,1
플리토의,2
1차,3
번역을,3
뒤,1
번역가들의,1
검수,2
과정을,3
정확하고,2
완성하는,1
특징이다.,3
최근엔,1
GPT를,2
연동한,2
기능이,1
추가됐다.이정수,1
“플리토,1
철저히,2
점주와,2
설계됐다”며,1
“광학,1
문자,1
"인식(OCR),",1
인공신경망,3
"기계번역,",1
엔진,2
강화,2
분야의,10
사업도,2
공격적으로,2
확대해,1
했다.현재,1
번역만이,1
"박물관,",2
"시설,",2
관광,2
명소,2
공간에,2
오역,1
정확한,4
번역과,1
편의성,1
제공GPT,1
설명기능,1
프리미엄,5
서비스인공지능(AI),1
전문업체,3
서비스인,1
번역’의,1
500만,1
건을,1
관광객이,1
늘면서,1
이용자도,1
있다.프리미엄,1
복합문화공간인,1
전통시장인,1
"‘통인시장’,",1
"매장,",1
일본과,1
중동,1
식당에서,1
스마트폰,1
별도로,2
설치하지,1
않아도,1
된다.,4
제주관광공사,1
프로젝트를,1
제공한,1
다른,7
지방자지단체와,1
있다.메뉴판,1
식문화를,1
담아야,1
하므로,1
작업,1
하나다.,1
인공지능으로,1
"후,",1
번역가의,1
완성한다.,1
모르는,1
음식도,1
파악할,1
있다.플리토,1
"""플리토",1
철저하게,1
"설계했다""며",1
"""사용",1
편의성만큼,1
이미지와,1
"연결된다""고",1
"""국내",1
백화점부터,1
"맛집,",1
"지자체,",1
전통시장,1
이르기까지,1
찾고,1
"""최고의",1
제공과,1
정제에도,1
덧붙였다.이,1
"""광학문자인식(OCR),",1
"기계번역(nMT),",1
활용할,4
말했다.플리토는,1
번역뿐,1
소통이,1
제공하고,3
발전으로,2
경쟁,2
심화아랍,1
구축언어,1
경쟁력,4
기대[이데일리,1
기자]좌로부터,1
최진영,1
한국아랍어·아랍문학회,1
"회장,",1
대표언어,1
전문번역,4
플리토(대표,1
한국아랍어·아랍문학회와,1
업무협약(MOU)을,3
체결했다.한국아랍어·아랍문학회는,1
아랍어,8
아랍문학,2
전문가들이,2
"학회로,",2
학술지,2
발간,2
국제,3
학술대회,2
개최를,2
아랍어와,2
아랍,8
문학,2
정보와,2
연구성과를,2
공유하며,2
연구,9
발전에,5
기여하는,4
단체다.플리토는,2
자연어,2
처리(NLP),2
처리에,2
가지고,2
전,19
1300만,3
유저의,3
"텍스트,",2
"이미지,",2
유형의,2
수집하고,4
있다.이번,2
제휴로,1
아부다비,2
확장을,5
▲현지,4
리소스,2
확보,4
네트워킹,2
교류,2
▲아랍어,2
자문,2
진행해나갈,2
예정이다.플리토는,2
경쟁이,2
심화되면서,2
수요가,2
체결로,2
강화하겠다는,2
아랍권,2
국가의,3
문화와,2
"문학,",2
"역사,",2
뉴스,2
주제의,2
가공하여,1
엔진의,2
향상뿐,2
아랍어권의,2
문화에,2
깊이,2
이해가,2
기관,2
수요도,2
충족해,2
줄,3
보인다.이정수,1
“아랍어는,2
지역별로,2
방언이,2
다양하며,2
단어와,2
모음이,2
적고,2
힘들어,2
구축이,3
어렵다”며,2
“한국아랍어·아랍문학회와의,1
협약,2
체결을,3
확보하고,2
데이터가,3
기업들에,2
고품질의,2
공급하겠다”고,2
한국아랍⋅아랍어문학회와,3
체결초거대,1
"심화플리토,",1
기대[서울=뉴시스],1
오동현,3
밝혔다.한국아랍⋅아랍어문학회는,1
가공해,1
기대된다.이정수,1
“한국아랍⋅아랍어문학회와의,1
원문,2
의미를,2
톤으로,2
"번역""기존",1
번역기,2
평균,5
141%,2
"만족도""[서울=뉴시스]",1
엔진에,1
생성형,4
접목한,1
온라인,1
'플리토,5
플러스’를,1
베타,1
출시했다고,1
31일,3
밝혔다.'플리토,1
플러스’는,4
학습한,2
AI번역에,1
결합한,2
"설계로,",1
요청,1
"학술,",1
"비즈니스,",1
"정보,",1
"뉴스,",1
마케팅,1
원문의,2
‘분야’를,1
선택할,1
번역해,2
특징이다.전문,1
링귀스트를,1
블라인드,1
테스트에서,2
▲기존,1
▲생성형,1
117%라는,1
보였다.'플리토,1
플랫폼에서,1
구축된,1
저작권,1
없는,6
AI번역’을,1
한다는,1
점에서,3
여타,1
서비스들과,1
차별된다는,1
측,1
설명이다.플리토는,1
사업의,5
공격적인,1
확장과,1
플러스’와,1
같이,3
대중의,1
일상에,1
혜택을,1
계획이다.이정수,1
"""한국어를",1
추가,3
딥엘(DeepL)의,1
열풍이,1
대단하다.,1
그만큼,3
번역기들의,1
성능이,1
"향상됐는데,",1
AI와의,1
시너지로,1
능가하는,1
차세대,1
선보이게,1
돼,2
기쁘다”며,1
“언어,1
핵심인,1
기업으로서,3
고객과,1
"고객,",1
시장과,3
경계,1
장벽을,4
해소할,1
혁신적인,1
솔루션들을,1
제공해,2
나가겠다”고,1
밝혔다.25개,1
홈페이지,2
누구나,1
무료로,2
이용할,1
본점,1
소재지가,1
서울시,1
강남구,1
영동대로96길,1
20,1
대화빌딩,1
6층으로,1
변경된다고,1
26일,4
사유는,1
경영환경,1
효율성,2
증대다.,1
이전예정일은,1
9월1일이다.,1
직원,1
1명에,1
1500주의,1
주식매수선택권을,1
부여한다고,1
행사기간은,1
2025년,7
5월8일부터,1
2030년,2
5월7일까지다.,1
행사가격은,1
3만445원이다.,1
부여방법은,1
신주교부다.,1
플레이스'로,1
전시관람,2
제공언어,1
기획,2
전시,2
'어린이,1
나라'에,1
플레이스를,1
제공한다고,1
4일,1
밝혔다.어린이,1
나라는,1
한글,1
잡지,1
'어린이'의,1
창간,1
100주년을,1
기념하는,1
전시다.,1
국립한글박물관이,1
선정한,1
유물,1
10건을,1
현대,1
한국어를,1
비롯해,4
"영어,",1
"일본어,",1
"중국어,",1
"아랍어,",1
"인도네시아어,",1
스페인어,1
7개의,1
제공한다.플리토,1
플레이스는,1
원문을,1
인공지능(AI)으로,1
번역한,1
집단지성,1
검수를,1
필요,1
현장에,1
설치된,1
스캔만으로,1
편의성이,2
뛰어난,4
장점이다.,1
번역문이,1
위에,1
나타나,1
모국어로,1
작품을,1
즐기는,1
듯한,1
작품,1
몰입도를,1
높인다.,1
번역문을,1
필요가,2
없어,1
전시장,1
효율적인,1
운영도,1
가능하다.플리토,1
"""한류",1
열풍과,1
한글에,1
관심도,1
커진,1
상황에서,4
전시에,1
"기쁘다""고",1
"""인공지능과",1
공간의,1
해소함으로써,1
관람객의,1
체험,1
만족도가,1
상당히,5
커질,1
"기대한다""며",1
"""앞으로도",3
국내외,2
형성을,1
제공을,1
선도해,1
"나가겠다""고",1
양지윤,1
자사주,2
2000주를,1
처분키로,1
결정했다고,2
10일,2
처분,2
대상,1
5500만원,1
11일이다.,2
상여,1
지급을,1
5560만원,1
처분을,1
공시했다.처분,1
‘딥카스’,1
비급여,17
혁신의료기기,12
지정…‘업계,1
최초’연말,1
‘딥브레인’,1
허가,6
기대…내년,1
상반기부터,3
美,3
가시화될까이,1
기사는,3
2023년06월19일,1
09시10분에,2
팜이데일리,3
콘텐츠로,3
선공개,3
되었습니다.[이데일리,3
김새미,4
내수,5
비중이,4
높았던,2
뷰노(338220)가,2
높이면서,1
이르면,1
내년,6
증가할,2
기대된다.이예하,1
뷰노,17
(사진=뷰노)16일,1
업계에,2
뷰노의,18
심정지,19
의료기기,29
‘뷰노메드,11
딥카스(VUNO,3
Med®-DeepCARS)’는,1
이달,1
초,1
의료AI업계,3
식품의약국(FDA)으로부터,6
혁신의료기기로,24
지정됐다.,3
이로써,1
뷰노메드,37
딥카스는,13
진입한,4
미국에서도,1
‘업계,1
최초’라는,1
기록을,3
세웠다.이번,1
지정을,3
기대됐던,1
딥카스의,7
시기가,2
앞당겨질,5
가능성이,5
높아졌다.,2
FDA의,7
지정(BDD)은,2
환자에게,2
의료기술의,1
신속한,3
진입을,1
돕기,2
마련된,1
제도다.,1
지정된,7
의료기기는,6
절차의,5
우선순위를,6
확보하게,6
과정에서,3
FDA와,2
원활한,1
의사소통을,2
진행할,2
나아가,1
유연한,3
임상연구,1
"설계,",3
심사팀,4
배치,4
지원을,6
있다.뷰노메드,4
딥카스가,8
지정되면서,1
보험청(CMS)으로부터,1
건강보험,1
수가를,2
적용받을,1
가능성도,2
지정되면,2
신기술,1
추가진료비,1
지불보상(new,1
technology,1
add-on,1
"payment,",1
NTAP),1
제도에,1
자료,2
제출이,1
면제된다.,1
NTAP는,1
미국보험청이,1
실시하는,1
대표적인,4
지불보상제도,1
의료AI업계에서는,1
비즈에이아이(Viz.ai)의,1
알림,1
‘ContaCT(Viz,1
LVO)’가,1
적용받았다.뷰노는,1
출고가를,1
5000원으로,1
가정할,1
2118억원의,1
수익을,1
거둘,1
추정하고,1
진출할,1
북미,2
23억2000만달러(약,1
2조7840억원)로,1
추산된다.,2
"△유럽,",1
"중동,",1
아프리카,1
21억9500만달러(약,1
2조6340억원),1
△중국을,1
제외한,1
아시아태평양,1
3억8700만달러(4644억원),1
△남미,1
5억7400만달러(약,1
6888억원),1
합하면,1
54억7600만달러(약,1
6조5712억원)에,1
이른다.뷰노는,1
딥카스뿐,1
연말,1
뇌정량화,1
딥브레인’의,1
품목허가,2
획득도,1
노리고,4
딥브레인은,2
뇌를,1
100개,1
구간으로,1
구분해,1
정량화하는,1
딥브레인이,1
승인되면,1
강화할,2
빠르면,2
딥브레인,1
이후인,1
점쳐진다.여기에,1
상반기,2
흉부,12
CT,14
‘렁CT,2
AI’의,1
획득,2
후속,1
승인이,1
맞물리며,1
“FDA,2
시점,1
가시화될,2
힘쓸,1
강조했다.뷰노는,1
진출을,15
발판을,1
차곡차곡,1
마련해왔다.,1
보스턴,1
매사추세츠에,1
법인(VUNO,2
MED,2
Inc.)을,2
설립하고,1
4분기부터,1
법인에,1
늘려왔다.,1
11월에는,2
50억원,2
사모,2
전환사채(CB)를,1
발행해,2
"임상,",2
신제품,2
출시,3
자금을,2
마련했다.,2
미국법인은,1
2명을,1
충원해,1
법인장,1
포함,1
3명이,1
근무하고,1
이들은,1
본사의,1
사업개발(BD)·인허가(RA),1
담당자들과,1
긴밀하게,1
중이다.그간,1
의료AI업계에서,1
뷰노는,31
높다는,4
아쉬운,1
부분으로,1
지적돼,1
왔다.,1
수출,2
낮아,1
업체로,1
도약할,1
있다는,7
진단에서다.,1
3년간,5
매출에서,2
비중은,3
97.8%→2021년,2
82%→2022년,2
93%로,2
편이다.,1
기간,2
루닛의,3
60.6%→70.3%→79.3%였음을,1
감안하면,1
의존도가,1
상당한,2
셈이다.금융투자업계,1
“의료AI업체가,1
도약하기,1
위해서는,1
"해외,",1
여부가,2
“뷰노의,3
지정으로,4
인해,3
가시화,1
것이라는,6
기대감이,1
생기고,1
펀더스,4
구동,2
모습.,2
/사진=뷰노의료,3
안저(안구의,1
뒷부분),1
판독을,3
핵심,11
기술(피검체에,1
안저,7
영상의,1
지원하는,1
방법,4
장치)의,1
특허,9
등록을,2
안저의,1
해부학적,1
특성을,2
고려해,1
판독할,1
사용자의,3
영상에서,2
황반의,1
중심과,1
시신경유두의,1
위치를,2
"찾아내고,",1
찾아낸,1
기준으로,6
구획된,1
영역에서,2
출력하는,1
사용자는,1
구획,1
분할,1
얻을,3
소견의,1
위치적,1
AI™와,1
관련된,1
기술이다.뷰노는,1
기술까지,1
등록에,1
연이어,1
성공하고,1
이예하,9
"""뷰노메드",4
다수의,1
학술지와,1
대회에서,1
임상적,2
유효성과,1
입증한,2
"제품""이라며",1
"""국내는",1
현장에도,1
폭넓게,1
도입돼,1
영업·마케팅을,1
"한편,",2
안국약품과,1
판매,1
체결했다.,2
펀더스AI는,1
유럽,3
CE,3
인증과,2
"대만,",1
"태국,",1
싱가포르,1
각국,1
인허가를,3
획득했다.,3
대표.[서울경제],1
주력,6
시점이,3
기대감에,1
힘입어,2
주가가,5
큰폭,1
상승해,1
거래되고,6
있다.12일,1
9시,2
30분,1
주가는,3
전일,2
14.82%,1
오른,7
3만2150원에,1
중이다.뷰노는,1
제품인,2
FDA으로부터,1
지정받았다고,2
"발표했는데,",2
기대되고,1
된다.뷰노는,1
의료시장인,4
보건당국의,2
인정을,2
준비에,3
올린다는,2
영상의학,1
2개,1
제품이,4
브라질,3
위생감시국(ANVISA)으로부터,1
인증을,6
획득했다고,1
각각,1
솔루션인,2
'뷰노메드,9
AI'와,1
뇌,8
정량화,3
"딥브레인'으로,",1
중남미,1
시장인,3
브라질에,1
마케팅을,6
본격화할,2
계획이다.뷰노에,1
폐,3
결절을,1
검출하고,1
결절에,1
정량적인,1
차별성과,1
우수성을,3
인정받아,3
12월,3
식품의약품안전처로부터,3
제22호,1
의료기기로,3
일본에서,1
획득해,1
대학병원과,2
의료기관에서,2
활발하게,2
사용되고,2
딥러닝을,1
MRI,6
영역을,10
100여개,1
이상으로,1
"분할(Parcellation)하고,",1
영역의,3
위축,1
정도를,1
정량화해,1
1분,1
경도인지장애와,1
알츠하이머성,1
"치매,",1
혈관성,1
치매,1
퇴행성,1
질환의,1
진단을,2
돕는,3
건강보험심사평가원으로부터,1
검사에,1
3차원(3D),1
행위로,1
요양급여,1
대상임을,1
인정받았다.뷰노는,1
남미와,1
브라질은,1
6위의,1
인구수와,1
빠른,3
인구,1
고령화,1
등으로,3
헬스케어,6
수요와,1
2024년까지,1
53억,1
달러,1
브라질의,1
인허가와,1
등록,5
총괄하는,1
위생감시국은,1
미국·유럽연합(EU),1
회원국들과,1
비슷한,2
규제,7
체계를,1
가진,1
알려져,4
있다.이,2
밖에도,1
이들,1
진행하고,2
"""해외",1
노력할,1
뷰노[뷰노,1
제공.,2
재판매,2
금지](서울=연합뉴스),1
김현수,1
의료기기인,3
딥카스™가,1
미국식품의약국(FDA)으로부터,1
지정됐다고,7
딥카스™는,2
병동에서,2
필수적으로,1
측정해,1
EMR(전자의무기록)에,1
입력하는,1
"혈압,",6
"맥박,",6
"호흡,",6
체온을,1
발생,7
위험도를,6
점수로,6
의료기기다.,4
사용하면,1
모든,8
상시적으로,1
감시하기,1
어려운,4
선제적으로,1
대응할,1
지정(BDD),1
제도는,1
획기적,1
의료기술이,2
진입할,1
마련됐다.,1
시점을,1
앞당길,1
됐다고,1
전망했다.,4
병원이,4
증가하며,3
시장성을,4
입증하고,4
"""신속한",1
준비하며,2
추진하는,1
상승에,3
"매진하겠다""고",1
딥카스™의,1
의료기관과,5
임상,15
수행,1
"중이며,",1
기술에,4
마쳤다고,1
전했다.뷰노메드,1
딥카스,3
운영,2
화면[뷰노,1
금지]hyunsu@yna.co.kr,1
처음미국,1
속도…특허,1
마쳐뷰노메드,1
[사진,1
뷰노][이코노미스트,1
선모은,1
식품의약국(FDA)의,1
밝혔다.혁신의료기기,1
FDA가,1
효과가,2
뛰어나거나,1
최선의,3
기대되는,2
잘,1
진입하도록,1
만든,1
제도다.혁신의료기기로,1
절차에서,2
지원도,1
혈압과,1
체온,5
징후를,2
입원환자의,1
가능성을,2
모니터링,1
도구보다,1
측정한다는,1
점을,1
설명했다.뷰노,1
“일반병동에선,1
지켜볼,1
없기,1
공백을,1
메워줄,1
기대한다”며,1
“세계,1
미국에서,4
했다.뷰노는,1
딥카스를,1
출시하기,1
수행하고,6
딥카스와,1
관련한,2
등록도,3
마쳤다.뷰노메드,1
선진입,5
의료기술로,4
확정돼,2
종합병원,2
형태로,1
공급되고,1
식품의약품안전처(식약처)로부터,1
제6호,2
대규모,3
확증임상을,1
허가를,11
받았다.이예하,1
“뷰노메드,1
늘어나며,1
추진해,3
매진하겠다”고,1
강세를,2
의료기기가,1
지정됐다는,3
소식이,4
전해진,2
영향으로,2
풀이된다.8일,1
10시,1
51분,1
2750원(11.58%),1
2만6500원에,1
장중,1
2만8150원까지,1
치솟아,1
52주,1
최고가를,1
새로,1
썼다.,1
딥카스'가,3
FDA로부터,3
우선순위에,1
배치된다고,1
설명했다.뷰노에,1
일반병동에서,5
측정하는,3
네,3
가지,3
활력징후를,3
갈무리(서울=뉴스1),1
손엄지,1
뷰노가,5
딥카스'의,1
지정,1
소식에,3
장초반,1
강세다.8일,2
9시52분,1
전일대비,1
3300원(13.89%)오른,1
2만7050원에,1
테마로,1
올해만,1
331%,1
급등세를,1
있다.이날,2
상승세는,1
풀이된다.이는,1
최초의,1
성과다.현재,1
이용성,2
뷰노(338220)는,3
딥카스’가,2
장,2
마켓포인트에,1
28분,1
거래일,5
